jonesca01,Caldwell,Jones,C-F,83,217,Albany State (GA),8/4/50
jonesch01,Charles,Jones,F-C,81,215,Albany State (GA),4/3/57
jonesch02,Charles,Jones,F-C,80,215,Louisville,1/12/62
jonesch03,Charles,Jones,G,75,180,LIU,7/17/75
jonesda01,Damon,Jones,G,75,185,Houston,8/25/76
jonesda02,Dahntay,Jones,G-F,78,210,Duke,12/27/80
jonesdo02,Dominique,Jones,G,76,215,South Florida,10/15/88
jonesdw01,Dwight,Jones,F-C,82,210,Houston,2/27/52
jonesdw02,Dwayne,Jones,F-C,83,250,St. Joseph's (PA),6/9/83
jonesea01,Earl,Jones,C,83,210,District of Columbia,1/13/61
jonesed01,Edgar,Jones,F-C,82,225,Nevada-Reno,6/17/56
jonesed02,Eddie,Jones,F-G,78,190,Temple,10/20/71
jonesja02,James,Jones,F,80,215,Miami (FL),10/4/80
jonesju01,Jumaine,Jones,F-C,80,218,Georgia,2/10/79
joneskc01,K.C.,Jones,G,73,200,San Francisco,5/25/32
jonesma01,Major,Jones,F,81,225,Albany State (GA),7/9/53
jonesma02,Mark,Jones,G,73,175,St. Bonaventure,4/10/61
jonesma03,Mark,Jones,G,78,215,Central Florida,5/25/75
jonesoz01,Ozell,Jones,C-F,83,235,Cal. State-Fullerton,11/20/60
jonesro01,Robin,Jones,F-C,81,225,St. Louis,2/2/54
jonessh01,Shelton,Jones,F,81,210,St. John's (NY),4/6/66
jonesso01,Solomon,Jones,F,82,230,South Florida,7/16/84
joneswa02,Wali,Jones,G,74,180,Villanova,2/14/42
jordaad01,Adonis,Jordan,G,71,170,Kansas,8/21/70
jordach01,Charles,Jordan,F,80,220,Canisius,1/31/54
jordaje01,Jerome,Jordan,C,84,240,Tulsa,9/29/86
jordami01,Michael,Jordan,G-F,78,195,North Carolina,2/17/63
jordath01,Thomas,Jordan,F-C,82,220,Oklahoma State,5/23/68
jordawa01,Walter,Jordan,F,79,198,Purdue,2/19/56
jorgeno01,Noble,Jorgensen,C,81,228,Iowa,5/18/25
jorgero01,Roger,Jorgensen,C-F,77,200,Ohio State,9/2/20
josepco01,Cory,Joseph,G,75,185,Texas,8/20/91
josepga01,Garth,Joseph,C,86,306,St. Rose,8/8/73
josepyv01,Yvon,Joseph,C,83,245,Georgia Tech,10/31/57
joyceke01,Kevin,Joyce,G,75,190,South Carolina,6/27/51
joyneha01,Harry,Joyner,F,77,200,Indiana,4/26/45
kaftage01,George,Kaftan,F,75,190,Holy Cross,2/22/28
kanteen01,Enes,Kanter,C,83,267,Kentucky (dnp),5/20/92
kaplora01,Ralph,Kaplowitz,G-F,74,170,NYU,5/18/19
kaponja01,Jason,Kapono,F,80,213,UCLA,2/2/81
karlge01,George,Karl,G,74,183,North Carolina,5/12/51
kasunma01,Mario,Kasun,C,84,260,none,4/5/80
katkale01,Leo,Katkaveck,G,72,185,North Carolina State,4/17/23
kautzwi01,Wilbert,Kautz,G-F,71.5,180,Loyola (IL),9/7/15
keacl01,Clarence,Kea,F,78,218,Lamar,2/2/59
keefead01,Adam,Keefe,F,81,230,Stanford,2/22/70
keeliha01,Harold,Keeling,G,74,185,Santa Clara,9/18/63
kellega01,Gary,Keller,F-C,81,220,Florida,6/13/44
kellocl01,Clark,Kellogg,F,79,225,Ohio State,7/2/61
kellyar01,Arvesta,Kelly,G,74,175,Lincoln (MO),11/20/45
kelsobe01,Ben,Kelso,G,75,195,Central Michigan,4/11/49
kempsh01,Shawn,Kemp,F-C,82,230,Trinity Valley CC (DNP),11/26/69
kendrfr01,Frank,Kendrick,F,78,198,Purdue,9/11/50
kenonla01,Larry,Kenon,F,81,205,Memphis State,12/13/52
kernejo01,Jonathan,Kerner,C,83,245,East Carolina,6/6/74
kerseje01,Jerome,Kersey,F,79,215,Longwood,6/26/62
kesslal01,Alec,Kessler,F-C,83,230,Georgia,1/13/67
ketnela01,Lari,Ketner,F-C,81,277,Massachusetts,2/1/77
keyeju01,Julius,Keye,F-C,82,200,Alcorn A&M,9/5/46
keysra01,Randolph,Keys,F-G,79,195,Southern Mississippi,4/19/66
khryavi01,Viktor,Khryapa,F,81,210,none,8/3/82
kiddja01,Jason,Kidd,G,76,208,California,3/23/73
kiddwa01,Warren,Kidd,F,81,235,Middle Tennessee State,9/9/70
kilpaca01,Carl,Kilpatrick,C,82,230,Northeast Louisiana,5/16/56
kingal01,Albert,King,F-G,78,190,Maryland,12/17/59
kingbe01,Bernard,King,F,79,205,Tennessee,12/4/56
kingfr01,Frankie,King,G,73,185,Western Carolina,6/6/72
kingge01,George,King,G,72,175,Morris-Harvey,8/16/28
kingge02,Gerard,King,F,81,230,Nicholls State,11/25/72
kingji02,Jimmy,King,G,77,210,Michigan,8/9/73
kinglo01,Loyd,King,G,74,180,Virginia Tech,5/29/49
kingro01,Ron,King,G,76,185,Florida State,7/11/51
kinseta01,Tarence,Kinsey,G,78,189,South Carolina,3/21/84
kirilan01,Andrei,Kirilenko,F,81,210,none,2/18/81
kitchcu01,Curtis,Kitchen,F-C,80,235,South Florida,1/30/64
kittlke01,Kerry,Kittles,G,77,179,Villanova,6/12/74
kleizli01,Linas,Kleiza,F,80,245,Missouri,1/3/85
klierle01,Leo,Klier,F-G,73,170,Notre Dame,5/21/23
kluehdu01,Duane,Klueh,G,75,175,Indiana State,1/6/26
kluttlo01,Lonnie,Kluttz,F,79,220,North Carolina A&T,9/17/45
knighbr01,Brevin,Knight,G,70,170,Stanford,11/8/75
knighbr02,Brandin,Knight,G,72,190,Pittsburgh,12/16/81
knighbr03,Brandon,Knight,G,75,189,Kentucky,12/2/91
knighne01,Negele,Knight,G,73,175,Dayton,3/6/67
knighto01,Toby,Knight,F,81,210,Notre Dame,5/3/55
knightr01,Travis,Knight,F-C,84,235,Connecticut,9/13/74
kofoeba01,Bart,Kofoed,G-F,76,210,Kearney State,3/24/64
komivho01,Howard,Komives,G,73,185,Bowling Green,5/9/41
koncajo01,Jon,Koncak,C-F,84,250,Southern Methodist,5/17/63
korolya01,Yaroslav,Korolev,F,81,203,none,5/7/87
korveky01,Kyle,Korver,F,79,210,Creighton,3/17/81
kottmha01,Harold,Kottman,C,79,220,Culver Stockton,8/22/22
kramear01,Arvid,Kramer,C,81,220,Augustana (SD),10/2/56
krameba01,Barry,Kramer,F-G,76,200,NYU,11/10/42
kramejo01,Joel,Kramer,F-C,79,203,San Diego State,11/30/55
kreklwa01,Wayne,Kreklow,G,76,175,Drake,1/4/57
krstine01,Nenad,Krstic,F-C,83,210,none,7/25/83
krystla01,Larry,Krystkowiak,F-C,81,220,Montana,9/23/64
kubiale01,Leo,Kubiak,G,71,160,Bowling Green,12/25/27
kuczebr01,Bruce,Kuczenski,F,82,230,Connecticut,2/3/61
kudelfr01,Frank,Kudelka,G-F,74,193,St. Mary's (CA),6/25/25
kuestjo01,John,Kuester,G,74,180,North Carolina  ,2/6/55
kukocto01,Toni,Kukoc,G-F,82,192,none,9/18/68
kunneke01,Kevin,Kunnert,C-F,83,230,Iowa,11/11/51
kunzete01,Terry,Kunze,G-F,76,210,Minnesota,3/11/43
lacefre01,Reggie,Lacefield,G-F,77,230,Western Michigan,4/10/45
lacoufr01,Fred,LaCour,G-F,77,195,San Francisco,2/7/38
ladnewe01,Wendell,Ladner,F,77,220,Southern Mississippi,10/6/48
laettch01,Christian,Laettner,F-C,83,235,Duke,8/17/69
lafrera01,Raef,LaFrentz,F-C,83,240,Kansas,5/29/76
lambejo01,John,Lambert,C-F,82,225,USC,1/14/53
lampema01,Maciej,Lampe,F,83,240,none,2/5/85
lamplse01,Sean,Lampley,F,79,215,California,9/3/79
landsma01,Mark,Landsberger,F-C,80,215,Arizona State,5/21/55
laneje01,Jerome,Lane,F,78,230,Pittsburgh,12/4/66
langan01,Andrew,Lang,C,83,245,Arkansas,6/28/66
langan02,Antonio,Lang,F-G,80,205,Duke,5/15/72
langdtr01,Trajan,Langdon,G,75,195,Duke,5/13/76
langja01,James,Lang,C,82,285,none,10/17/83
laresyo01,York,Larese,G,76,183,North Carolina  ,7/18/38
larueru01,Rusty,LaRue,G,74,185,Wake Forest,12/10/73
laskojo01,John,Laskowski,G,77,185,Indiana,6/7/53
laudepr01,Priest,Lauderdale,C,88,325,Central State (OH),8/31/73
lauriha01,Harry,Laurie,G,73,178,St. Peter's,11/2/44
lawalga01,Gani,Lawal,F,81,234,Georgia Tech,11/7/88
lawreed01,Edmund,Lawrence,C,83.5,228,McNeese State,12/8/52
lawsoja01,Jason,Lawson,C,83,240,Villanova,9/2/74
leaveal01,Allen,Leavell,G,73,170,Oklahoma City,5/27/57
leckner01,Eric,Leckner,C-F,83,265,Wyoming,5/27/66
leecl01,Clyde,Lee,F-C,81,200,Vanderbilt,3/14/44
leeda01,David,Lee,F,79,225,San Francisco,3/31/42
leeda02,David,Lee,F,81,249,Florida,4/29/83
leege01,George,Lee,F-G,76,200,Michigan,11/23/36
leeke01,Keith,Lee,F-C,82,215,Memphis State,12/28/62
leeku01,Kurk,Lee,G,73,185,Towson State,6/3/67
leema01,Malcolm,Lee,G,77,200,UCLA,5/22/90
leero02,Rock,Lee,C,82,220,San Diego State,5/1/55
lehmage01,George,Lehmann,G,72,180,Campbell JC,5/1/42
lenarvo01,Voshon,Lenard,G,76,205,Minnesota,5/14/73
lentzle01,Leary,Lentz,F,78,200,Houston,2/23/45
leonaga01,Gary,Leonard,C,85,240,Missouri,2/16/67
leonaka01,Kawhi,Leonard,F,79,225,San Diego St.,6/29/91
leslitr01,Travis,Leslie,G,76,205,Georgia,3/29/90
lestero01,Ronnie,Lester,G,74,175,Iowa,1/1/59
lettcl01,Clifford,Lett,G,75,170,Florida,12/23/65
leuerjo01,Jon,Leuer,F,82,228,Wisconsin,5/14/89
levanan01,Andrew,Levane,F-G,74,190,St. John's (NY),4/11/20
lewisce01,Cedric,Lewis,F-C,81,230,Maryland,9/24/69
lewisgr01,Grady,Lewis,F-C,79,215,Oklahoma,3/25/17
lewisma01,Martin,Lewis,F,77,210,Seward County CC,4/28/75
lewisqu01,Quincy,Lewis,F,79,215,Minnesota,6/26/77
lewisra01,Ralph,Lewis,G,78,200,LaSalle,3/28/63
lewisra02,Rashard,Lewis,F,82,215,none,8/8/79
liberma01,Marcus,Liberty,F,80,205,Illinois,10/27/68
lichtto01,Todd,Lichti,G-F,76,205,Stanford,1/8/67
lieboba01,Barry,Liebowitz,G,74,180,LIU,9/10/45
liggide01,DeAndre,Liggins,G,78,209,Kentucky,3/31/88
linje01,Jeremy,Lin,G,75,200,Harvard,8/23/88
listeal01,Alton,Lister,C-F,84,240,Arizona State,10/1/58
livinra01,Randy,Livingston,G,76,209,Louisiana State,4/2/75
livinsh01,Shaun,Livingston,G,79,175,none,9/11/85
llamaho01,Horacio,Llamas Grey,C,83,285,Grand Canyon,7/17/73
lloydea01,Earl,Lloyd,F-C,77,200,West Virginia State,4/3/28
lloydle01,Lewis,Lloyd,G-F,78,205,Drake,2/22/59
lloydsc01,Scott,Lloyd,C-F,82,230,Arizona State,12/19/52
lockhda01,Darrell,Lockhart,C,81,245,Auburn,9/14/60
lockhia01,Ian,Lockhart,F,80,240,Tennessee,6/25/67
loderke01,Kevin,Loder,F-G,78,205,Alabama State,3/15/59
loganhe01,Henry,Logan,G,72,180,Western Carolina,3/14/46
loganjo01,John,Logan,G,74,175,Indiana,1/1/21
lohaubr01,Brad,Lohaus,C-F,83,230,Iowa,9/29/64
longgr01,Grant,Long,F,80,225,Eastern Michigan,3/12/66
longjo01,John,Long,G-F,77,195,Detroit,8/28/56
longpa01,Paul,Long,G,74,178,Virginia Tech,2/8/44
longwi01,Willie,Long,F-C,80,225,New Mexico,3/1/50
lorthry01,Ryan,Lorthridge,G,76,190,Jackson State,7/27/72
lottpl01,Plummer,Lott,F-G,77,210,Seattle,12/11/45
loughke01,Kevin,Loughery,G,75,190,St. John's (NY),3/28/40
lovelcl01,Clyde,Lovellette,C-F,81,230,Kansas,9/7/29
lowesi01,Sidney,Lowe,G,72,195,North Carolina State,1/21/60
lowryky01,Kyle,Lowry,G,72,175,Villanova,3/25/86
lucasje01,Jerry,Lucas,F-C,80,230,Ohio State,3/30/40
lucasjo01,John,Lucas,G,74.5,175,Maryland,10/31/53
lucasjo02,John,Lucas,G,71,165,Oklahoma State,11/21/82
lucasma01,Maurice,Lucas,F-C,81,215,Marquette,2/18/52
luety01,Tyronn,Lue,G,72,175,Nebraska,5/3/77
lumpkph01,Phil,Lumpkin,G,72,165,Miami (OH),12/20/51
lynchge01,George,Lynch,F,80,218,North Carolina  ,9/3/70
lynchke01,Kevin,Lynch,G-F,77,195,Minnesota,12/24/68
lynnlo01,Lonnie,Lynn,F,79,215,Wilberforce,5/24/43
maccuto01,Todd,MacCulloch,C,84,255,Washington,1/27/76
macijar01,Arvydas,Macijauskas,G,76,214,none,1/19/80
mackema01,Malcolm,Mackey,F-C,81,248,Georgia Tech,7/11/70
macksa01,Sam,Mack,F-G,79,218,Houston,5/26/70
maconma01,Mark,Macon,G,76,185,Temple,4/14/69
macyky01,Kyle,Macy,G,75,175,Kentucky,4/9/57
maddoja01,Jack,Maddox,F-G,74.5,185,West Texas State,12/10/21
madkige01,Gerald,Madkins,G,76,200,UCLA,4/18/69
madsema01,Mark,Madsen,F,81,236,Stanford,1/28/76
maggeco01,Corey,Maggette,F-G,78,218,Duke,11/12/79
magloja01,Jamaal,Magloire,F-C,82,259,Kentucky,5/21/78
mahnkjo01,John,Mahnken,C,80,220,Georgetown,6/16/22
mahonbr01,Brian,Mahoney,G,75,175,Manhattan,12/17/48
majorre01,Renaldo,Major,F,79,190,Fresno State,5/7/82
malamli01,Lionel,Malamed,G,69,150,CCNY,11/15/24
malonka01,Karl,Malone,F-C,81,250,Louisiana Tech,7/24/63
malonmo01,Moses,Malone,C-F,82,215,none,3/23/55
mandijo01,John,Mandic,F-C,76,195,Oregon State,10/3/19
mannigu01,Guy,Manning,F,78,195,Prairie View A&M,2/4/44
mannipa01,Pace,Mannion,G,79,190,Utah,9/22/60
marblro01,Roy,Marble,G-F,78,190,Iowa,12/13/66
marbust01,Stephon,Marbury,G,74,180,Georgia Tech,2/20/77
mariasa01,Saul,Mariaschin,G,71,165,Harvard,9/1/24
mariosh01,Shawn,Marion,F,79,215,UNLV,5/7/78
markoda01,Damir,Markota,F,82,225,none,12/26/85
marksse01,Sean,Marks,F-C,82,250,California,8/23/75
marlaha01,Harvey,Marlatt,G,75,185,Eastern Michigan,8/26/48
marshdo01,Donyell,Marshall,F,81,218,Connecticut,5/18/73
marshdo02,Donny,Marshall,F,79,230,Connecticut,7/17/72
marshra01,Rawle,Marshall,G-F,79,190,Oakland (MI),2/20/82
marshve01,Vester,Marshall,F,79,200,Oklahoma,12/22/48
martibr01,Brian,Martin,F,81,212,Kansas,8/18/62
marticu01,Cuonzo,Martin,G-F,77,213,Purdue,9/23/71
martida01,Darrick,Martin,G,71,170,UCLA,3/6/71
martike01,Kenyon,Martin,F-C,81,230,Cincinnati,12/30/77
martike02,Kevin,Martin,G,79,185,Western Carolina,2/1/83
martila01,Larue,Martin,C,83,208,Loyola (IL),3/30/50
martisl01,Slater,Martin,G,70,170,Texas,10/22/25
mashbja01,Jamal,Mashburn,F,80,240,Kentucky,11/29/72
masonan01,Anthony,Mason,F,79,250,Tennessee State,12/14/66
masonde01,Desmond,Mason,F,77,215,Oklahoma State,10/11/77
masonro01,Roger,Mason,G,76,199,Virginia,9/10/80
masseto01,Tony,Massenburg,F,81,220,Maryland,7/13/67
maxeyma01,Marlon,Maxey,F,80,250,UTEP,2/19/69
maxieja01,Jason,Maxiell,F,79,260,Cincinnati,2/18/83
maxwece01,Cedric,Maxwell,F,80,205,UNC-Charlotte,11/21/55
maxweve01,Vernon,Maxwell,G,76,180,Florida,9/12/65
mayescl01,Clyde,Mayes,F,80,225,Furman,3/17/53
mayesth01,Tharon,Mayes,G,75,175,Florida State,9/9/68
maysc01,Scott,May,F,78.5,215,Indiana,3/19/54
mayse01,Sean,May,F,81,266,North Carolina,4/4/84
maystr01,Travis,Mays,G,74,185,Texas,6/19/68
mbengdj01,Didier,Ilunga-Mbenga,C,84,245,none,12/30/80
mccanbr01,Brendan,McCann,G,74,178,St. Bonaventure,7/5/35
mccanra01,Rashad,McCants,G,76,207,North Carolina,9/25/84
mccaran01,Andre,McCarter,G,75,190,UCLA,8/25/53
mccarke01,Kelly,McCarty,G-F,79,200,Southern Mississippi,8/24/75
mccarwa01,Walter,McCarty,F,82,230,Kentucky,2/1/74
mccarwi01,Willie,McCarter,G,75,170,Drake,7/26/46
mccasam01,Amal,McCaskill,F-C,83,235,Marquette,10/28/73
mccladw01,Dwayne,McClain,G,78,185,Villanova,2/7/63
mccloge01,George,McCloud,G-F,78,205,Florida State,5/27/67
mcconjo01,John,McConathy,F,77,195,Northwest Louisiana,4/9/30
mccorke01,Keith,McCord,G,79,210,Alabama-Birmingham,6/22/57
mccoyje01,Jelani,McCoy,C,82,245,UCLA,12/6/77
mccrach01,Chris,McCray,G,77,192,Maryland,5/27/84
mccrapa01,Paul,McCracken,G,76,180,Cal State - Northridge,9/11/50
mccraro01,Rodney,McCray,F-G,79,220,Louisville,8/29/61
mcculjo01,John,McCullough,G,76,190,Oklahoma,10/5/56
mcdancl01,Clint,McDaniel,G,76,180,Arkansas,2/26/72
mcdanxa01,Xavier,McDaniel,F,79,205,Wichita State,6/4/63
mcdongl01,Glenn,McDonald,F-G,78,190,Long Beach State,3/18/52
mcdonmi01,Michael,McDonald,C,82,232,New Orleans,2/13/69
mcdowha01,Hank,McDowell,F-C,81,214,Memphis State,11/13/59
mcdyean01,Antonio,McDyess,F-C,81,220,Alabama,9/7/74
mcfariv01,Ivan,McFarlin,F,79,228,Oklahoma State,4/26/82
mcgilbi01,Bill,McGill,C-F,81,225,Utah,9/16/39
mcginge01,George,McGinnis,F-C,80,235,Indiana,8/12/50
mcglojo01,Jon,McGlocklin,G-F,77,205,Indiana,6/10/43
mcgratr01,Tracy,McGrady,G-F,80,210,none,5/24/79
mcgriel01,Elton,McGriff,C,81,225,Creighton,8/21/42
mchalke01,Kevin,McHale,F-C,82,210,Minnesota,12/19/57
mcharma01,Maurice,McHartley,G-F,75,185,North Carolina A&T,8/1/42
mckenfo01,Forrest,McKenzie,F,79,200,Loyola Marymount,2/16/63
mckenke01,Kevin,McKenna,G-F,77,195,Creighton,1/8/59
mckeyde01,Derrick,McKey,F-C,81,205,Alabama,10/10/66
mckieaa01,Aaron,McKie,G,77,209,Temple,10/2/72
mckinca01,Carlton,McKinney,G,76,190,SMU,10/21/64
mckinho01,Horace,McKinney,F-C,78,185,North Carolina,1/1/19
mclemmc01,McCoy,McLemore,F-C,79,230,Drake,4/3/42
mcleoge01,George,McLeod,F,77,200,TCU,1/3/31
mcleoke01,Keith,McLeod,G,74,190,Bowling Green,11/5/79
mcleoro01,Roshown,McLeod,F,80,221,Duke,11/17/75
mcmilsh01,Shellie,McMillon,F,77,205,Bradley,3/11/36
mcnamma01,Mark,McNamara,C-F,83,235,California,6/8/59
mcneila01,Larry,McNeill,F-C,81,195,Marquette,1/31/51
mcnulca01,Carl,McNulty,G,75,185,Purdue,2/14/30
mcpipro01,Roy,McPipe,G,75,205,Eastern Montana,5/5/50
mcqueco01,Cozell,McQueen,F,83,235,North Carolina State,1/18/62
mcreyth01,Thales,McReynolds,G,75,185,Miles,6/8/43
mcwiler01,Eric,McWilliams,F,80,200,Long Beach State,4/18/50
mearnge01,George,Mearns,F,75,175,Rhode Island,4/18/22
medvest01,Stanislav,Medvedenko,F,81,207,Kiev Institute of Physical Culture,4/4/79
meelycl01,Cliff,Meely,F-C,80,215,Colorado,7/10/47
meentsc01,Scott,Meents,F,82,225,Illinois,1/4/64
meinhca01,Carl,Meinhold,G-F,74,185,LIU,3/29/26
melchga01,Gary,Melchionni,G,74,180,Duke,1/19/51
meminde01,Dean,Meminger,G,72,175,Marquette,5/13/48
mendemu01,Murray,Mendenhall,G,70,155,Indiana,0000-00-00
mengejo01,John,Mengelt,G,74,195,Auburn,10/16/49
meriwjo01,Joe,Meriweather,C-F,82,215,Southern Illinois,10/26/53
meriwpo01,Porter,Meriwether,G,74,180,Tennessee State,3/16/40
meyerlo01,Loren,Meyer,C,82,257,Iowa State,12/30/72
michela01,Larry,Micheaux,F,81,220,Houston,3/24/60
mikange01,George,Mikan,C,82,230,DePaul,6/18/24
milesaa01,Aaron,Miles,G,73,175,Kansas,4/13/83
milesda01,Darius,Miles,F,81,202,none,10/9/81
milicda01,Darko,Milicic,F-C,84,245,none,6/20/85
milicma01,Marko,Milic,G-F,78,235,none,5/7/77
millean01,Anthony,Miller,F,81,225,Michigan State,10/22/71
millean02,Andre,Miller,G,74,200,Utah,3/19/76
milleha01,Harry,Miller,C-F,76,210,North Carolina,7/28/23
milleja01,Jay,Miller,F,77,205,Notre Dame,7/19/43
milleol01,Oliver,Miller,C-F,81,280,Arkansas,4/6/70
millsjo01,John,Mills,C-F,80,203,Western Kentucky,9/7/19
millspa01,Paul,Millsap,F,80,245,Louisiana Tech,2/10/85
millste01,Terry,Mills,F,82,230,Michigan,12/21/67
minerha01,Harold,Miner,G,77,210,USC,5/5/71
minnidi01,Dirk,Minniefield,G,75,180,Kentucky,1/17/61
minorgr01,Greg,Minor,G-F,78,210,Louisville,9/18/71
minorma01,Mark,Minor,F,78,210,Ohio State,5/14/50
miskija01,Jason,Miskiri,G,74,175,George Mason,8/19/75
mitchle01,Leland,Mitchell,G,76,210,Mississippi State,2/22/41
mitchmu01,Murray,Mitchell,C,78,0,Sam Houston State,3/19/23
moblecu01,Cuttino,Mobley,G,76,190,Rhode Island,9/1/74
mobleer01,Eric,Mobley,C,83,235,Pittsburgh,2/1/70
moffela01,Larry,Moffett,F,80,210,UNLV,11/5/54
mogusle01,Leo,Mogus,F-C,76,190,Youngstown State,4/13/21
mohamna01,Nazr,Mohammed,C,82,221,Kentucky,9/5/77
moisoje01,Jerome,Moiso,F,82,232,UCLA,6/15/78
mokespa01,Paul,Mokeski,C-F,84,250,Kansas,1/3/57
moliswa01,Wayne,Molis,F,80,230,Lewis,4/17/43
moncrsi01,Sidney,Moncrief,G,75,180,Arkansas,9/21/57
moneyer01,Eric,Money,G,72,170,Arizona,2/6/55
moniase01,Sergei,Monia,F,80,220,none,4/15/83
monroro01,Rodney,Monroe,G-F,74,170,North Carolina State,4/16/68
montrer01,Eric,Montross,C,84,270,North Carolina,9/23/71
moorean01,Andre,Moore,F,81,190,Loyola (IL),7/2/64
moorelo01,Lowes,Moore,G,73,170,West Virginia,5/5/57
mooreot01,Otto,Moore,C-F,83,205,Pan American,8/27/46
mooretr01,Tracy,Moore,G-F,76,200,Tulsa,12/28/65
morgare01,Rex,Morgan,G,77,190,Jacksonville,10/27/48
morgeel01,Elmore,Morgenthaler,C,81,230,New Mexico Mines,8/3/22
mornida01,Darren,Morningstar,C,82,235,Pittsburgh,4/22/69
morriad01,Adam,Morrison,F,80,205,Gonzaga,7/19/84
morrida01,Darius,Morris,G,76,190,Michigan,1/3/91
morriis01,Isaiah,Morris,F,80,228,Arkansas,4/2/69
morrijo01,John,Morrison,G,74,190,Canisius,5/2/45
morrima02,Marcus,Morris,F,81,235,Kansas,9/2/89
morrira01,Randolph,Morris,F,83,260,Kentucky,1/2/86
morrite01,Terence,Morris,F,81,221,Maryland,1/11/79
mortodw01,Dwayne,Morton,F-G,78,195,Louisville,8/8/71
mortojo01,John,Morton,G,75,180,Seton Hall,5/18/67
mortori01,Richard,Morton,G,75,190,Cal. State - Fullerton,2/2/66
moslegl01,Glenn,Mosley,F,80,195,Seton Hall,12/26/55
mosspe01,Perry,Moss,G,74,185,Northeastern,11/11/58
motenla01,Lawrence,Moten,G,76,185,Syracuse,3/25/72
mottoha01,Hanno,Mottola,F,82,245,Utah,9/9/76
mournal01,Alonzo,Mourning,C,82,240,Georgetown,2/8/70
mozgoti01,Timofey,Mozgov,C,85,250,none,7/16/86
mueller01,Erwin,Mueller,C-F,80,230,San Francisco,3/12/44
mundtto01,Todd,Mundt,C,84,250,Delta State,5/17/70
munroge01,George,Munroe,G,71,160,Dartmouth,1/5/22
murdoer01,Eric,Murdock,G,73,190,Providence,6/14/68
muresgh01,Gheorghe,Muresan,C,91,303,Cluj University (ROM),2/14/71
murphal01,Allen,Murphy,G-F,76.5,190,Louisville,7/15/52
murphca01,Calvin,Murphy,G,69,165,Niagara,5/9/48
murphja01,Jay,Murphy,F,81,220,Boston College,6/26/62
murphjo01,John,Murphy,F,74,175,none,9/13/24
murphto01,Tod,Murphy,C-F,81,220,California-Irvine,12/24/63
murphtr01,Troy,Murphy,F,83,245,Notre Dame,5/2/80
murrala01,Lamond,Murray,F-G,79,236,California,4/20/73
murraro01,Ronald,Murray,G,76,190,Shaw,7/29/79
murratr01,Tracy,Murray,F,79,225,UCLA,7/25/71
murredo01,Dorie,Murrey,F-C,80,215,Detroit,9/7/43
murrewi01,Willie,Murrell,F,78,225,Kansas State,9/13/41
musian01,Angelo,Musi,G,69,145,Temple,7/25/18
mutomdi01,Dikembe,Mutombo,C,86,245,Georgetown,6/25/66
muursma01,Martin,Muursepp,F,81,235,none,9/26/74
nachabo01,Boris,Nachamkin,F,78,210,NYU,12/6/33
nailole01,Lee,Nailon,F,80,234,Texas Christian,2/22/75
najered01,Eduardo,Najera,F,80,234,Oklahoma,7/11/76
nancela01,Larry,Nance,F-C,82,205,Clemson,2/12/59
napolpa01,Paul,Napolitano,F-G,74,185,San Francisco,2/3/23
natersw01,Swen,Nater,C,83,240,UCLA,1/14/50
nathaho01,Howard,Nathan,G,70,175,Northeast Louisiana,1/21/72
nattca01,Calvin,Natt,F,78,220,Northeast Louisiana,1/8/57
ndiayma01,Makhtar,N'Diaye,F,80,231,North Carolina,12/12/73
ndiayma02,Mamadou,N'Diaye,C,84,245,Auburn,6/16/75
nealcr01,Craig,Neal,G,77,165,Georgia Tech,2/16/64
nealga01,Gary,Neal,G,76,210,Towson,10/3/84
nealll01,Lloyd,Neal,C-F,79,225,Tennessee State,12/10/50
nelsoba01,Barry,Nelson,C,82,230,Duquesne,9/19/49
nelsoja01,Jameer,Nelson,G,72,190,St. Joseph's,2/9/82
nelsoro01,Ron,Nelson,G,74,175,New Mexico,10/7/46
nembhru01,Ruben,Nembhard,G,75,208,Weber State,2/20/72
nesbyty01,Tyrone,Nesby,F,78,225,UNLV,1/31/76
nesslma01,Martin,Nessley,C,86,260,Duke,2/16/65
neumajo01,Johnny,Neumann,G-F,78,200,Mississippi,9/11/51
neumapa01,Paul,Neumann,G,73,175,Stanford,1/30/38
newbeme01,Melvin,Newbern,G,76,200,Minnesota,6/11/67
newbiiv01,Ivano,Newbill,F-C,81,245,Georgia Tech,12/12/70
newblir01,Ira,Newble,F,79,220,Miami (OH),1/20/75
newtobi01,Bill,Newton,C,81,220,Louisiana State,12/22/50
nichoja01,Jack,Nichols,C-F,79,222,Washington,4/9/26
nickega01,Gaylon,Nickerson,G,75,190,NW Oklahoma State,2/5/69
nimphku01,Kurt,Nimphius,C-F,82,218,Arizona State,3/13/58
nixdy01,Dyron,Nix,F,79,210,Tennessee,2/11/67
nocioan01,Andres,Nocioni,F,79,225,none,11/30/79
noelda01,David,Noel,F,78,230,North Carolina,2/27/84
nolenpa01,Paul,Nolen,C,82,215,Texas Tech,9/3/29
norriau01,Audie,Norris,C,81,230,Jackson State,12/18/60
norrisy01,Sylvester,Norris,C,83,220,Jackson State,2/18/57
norwowi01,Willie,Norwood,F,79,215,Alcorn A&M,8/8/47
nostrge01,George,Nostrand,C-F,80,195,Wyoming,1/25/24
nowitdi01,Dirk,Nowitzki,C,83,237,none,6/19/78
nuttde01,Dennis,Nutt,G,74,170,TCU,3/25/63
